id,probe,fixture,mime_types,ground_truth_extensions,ground_truth_filenames,review_status,format_validity,validator,identifiability,reproduction_method,declared_reproduction_tier,disk_sha_consistency,reproduction_verified,pinned_source_sha_verified,source_manifest_status,sha256,sha256_on_disk,evidence_status
sample-mjsx,.mjsx,tests/fixtures/sample.mjsx,application/javascript,.mjsx,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,962d8a379c10d51a3312c95af6b0fa6ef55c2e7df0943bc23cebd68ec524df3e,962d8a379c10d51a3312c95af6b0fa6ef55c2e7df0943bc23cebd68ec524df3e,missing
sample-mm,.mm,tests/fixtures/sample.mm,text/x-objcsrc,.m; .mm,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,9eeec6c1f50bf1cdd16b97c4385056d0a7c5ddb411facaff0dcc268ed36626fe,9eeec6c1f50bf1cdd16b97c4385056d0a7c5ddb411facaff0dcc268ed36626fe,missing
sample-msi,.msi,tests/fixtures/sample.msi,application/octet-stream,.msi,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,missing
sample-mtsx,.mtsx,tests/fixtures/sample.mtsx,application/typescript,.mtsx,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,4721e457f162d9a1464cd8c17e64e8c13109b986fd8158aea492025c0db78337,4721e457f162d9a1464cd8c17e64e8c13109b986fd8158aea492025c0db78337,missing
sample-npz,.npz,tests/fixtures/sample.npz,application/octet-stream,.npz,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,dcfea59506a13f99e9713359f5e9bbb84443721a6befae6289497771311fa4b3,dcfea59506a13f99e9713359f5e9bbb84443721a6befae6289497771311fa4b3,missing
sample-nupkg,.nupkg,tests/fixtures/sample.nupkg,application/zip,.nupkg,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,fb70284dbdf01bf451e296f0166e93be32bb344cb364e77260b57ad8a09589dc,fb70284dbdf01bf451e296f0166e93be32bb344cb364e77260b57ad8a09589dc,missing
sample-o,.o,tests/fixtures/sample.o,application/x-coff,.obj; .o,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e63759afe75e0c5c3d4dab9ed331f8436b4001c120ebf9782ac85029018eb3c5,e63759afe75e0c5c3d4dab9ed331f8436b4001c120ebf9782ac85029018eb3c5,missing
sample-obj,.obj,tests/fixtures/sample.obj,application/x-coff,.obj; .o,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e63759afe75e0c5c3d4dab9ed331f8436b4001c120ebf9782ac85029018eb3c5,e63759afe75e0c5c3d4dab9ed331f8436b4001c120ebf9782ac85029018eb3c5,missing
sample-ocx,.ocx,tests/fixtures/sample.ocx,application/x-dosexec,.ocx,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,missing
sample-one,.one,tests/fixtures/sample.one,application/octet-stream,.one,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,missing
sample-otf,.otf,tests/fixtures/sample.otf,font/otf,.otf,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,95bc74e15e5f3968a0790e4916667b9c71d4e2d32f2379004c66186921ee023f,95bc74e15e5f3968a0790e4916667b9c71d4e2d32f2379004c66186921ee023f,missing
sample-php,.php,tests/fixtures/sample.php,text/x-php,.php,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,2e2f480028cd4c6ab660cc20ab2448c794d7e6ab9dc3d435f069bb2bb5ed3f13,2e2f480028cd4c6ab660cc20ab2448c794d7e6ab9dc3d435f069bb2bb5ed3f13,missing
sample-pkg,.pkg,tests/fixtures/sample.pkg,application/octet-stream,.pkg,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,82e0a9d41763c20b6297bbbb3f0f0ba7b07aa023938e7b561d9c2e962dd5c12a,82e0a9d41763c20b6297bbbb3f0f0ba7b07aa023938e7b561d9c2e962dd5c12a,missing
sample-plist,.plist,tests/fixtures/sample.plist,application/x-plist,.plist,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,5812042ba15e1c13ef467c217e87fc8cbd57224579a033f97af4fa6575e2e716,5812042ba15e1c13ef467c217e87fc8cbd57224579a033f97af4fa6575e2e716,missing
sample-po,.po,tests/fixtures/sample.po,text/gettext-translation,.po,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,234ebc83e6d679962f37b18927162f3544a4b0cf55027808e2226a242530e12b,234ebc83e6d679962f37b18927162f3544a4b0cf55027808e2226a242530e12b,missing
sample-pot,.pot,tests/fixtures/sample.pot,text/gettext-translation,.pot,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,50475afb418d9cbc923d412e181a290e607783735f06d9925bf1b434e7ea5886,50475afb418d9cbc923d412e181a290e607783735f06d9925bf1b434e7ea5886,missing
sample-pptm,.pptm,tests/fixtures/sample.pptm,application/vnd.openxmlformats-officedocument.presentationml.presentation,.pptx; .pptm,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,45c79aaa2dbd4265ca5cadb5edddff4c9932533b19c3a141ee6864a888717471,45c79aaa2dbd4265ca5cadb5edddff4c9932533b19c3a141ee6864a888717471,missing
sample-py,.py,tests/fixtures/sample.py,text/x-python,.py; .pyi,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,c9f2ec2d3a2666141ba525132b30c6f3728063bcdb16f5e76e2c20b561ae2a18,c9f2ec2d3a2666141ba525132b30c6f3728063bcdb16f5e76e2c20b561ae2a18,missing
sample-rar,.rar,tests/fixtures/sample.rar,application/x-rar,.rar,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,61048e8aea323c384ae89c9a22d8ad17e6576f078b06a3f55680a4c6d84bc4b5,61048e8aea323c384ae89c9a22d8ad17e6576f078b06a3f55680a4c6d84bc4b5,missing
sample-rb,.rb,tests/fixtures/sample.rb,application/x-ruby,.rb,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,87c8c30f26d1c8c87221ae4688d6e90c5f5b036bafb8a3882f29fe2d6e113878,87c8c30f26d1c8c87221ae4688d6e90c5f5b036bafb8a3882f29fe2d6e113878,missing
sample-rdf,.rdf,tests/fixtures/sample.rdf,application/rdf+xml,.rdf,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3c2d0940e2c47e578bd14e6332abb653b2f2a4516712385df51223c4a6f6f9b1,3c2d0940e2c47e578bd14e6332abb653b2f2a4516712385df51223c4a6f6f9b1,missing
sample-rlib,.rlib,tests/fixtures/sample.rlib,application/octet-stream,.rlib,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,2c71ddcdb203266d46d0ac8ab433959c954273ad7b2a6201d347c8f0e4692254,2c71ddcdb203266d46d0ac8ab433959c954273ad7b2a6201d347c8f0e4692254,missing
sample-rll,.rll,tests/fixtures/sample.rll,application/x-dosexec,.rll,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,missing
sample-rpm,.rpm,tests/fixtures/sample.rpm,application/sla,.rpm,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,1b8bf32871bee5d8f05c854e3be2af67e5f35896aae872eee68f4970746c9ee6,1b8bf32871bee5d8f05c854e3be2af67e5f35896aae872eee68f4970746c9ee6,missing
sample-rtf,.rtf,tests/fixtures/sample.rtf,text/rtf,.rtf,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3ab6ea3940b653162d5ad9f87c348e01c61f112081ac4b22b160fba41b36dc5c,3ab6ea3940b653162d5ad9f87c348e01c61f112081ac4b22b160fba41b36dc5c,missing
sample-rz,.rz,tests/fixtures/sample.rz,application/gzip,.rz,,excluded,failed,subtype-structure-check,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3c992f52cbe1c011f1f152cf8d2767cc3afd9940798c559f9bb24d23d12cd51f,3c992f52cbe1c011f1f152cf8d2767cc3afd9940798c559f9bb24d23d12cd51f,missing
sample-s,.s,tests/fixtures/sample.s,text/x-asm,.s; .s; .asm,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,366abaabcf0ab33773b50befbb3c07c14079231b396c6459f6ddf4a41f118545,366abaabcf0ab33773b50befbb3c07c14079231b396c6459f6ddf4a41f118545,missing
sample-scr,.scr,tests/fixtures/sample.scr,application/x-dosexec,.scr,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,missing
sample-sh,.sh,tests/fixtures/sample.sh,text/x-shellscript,.sh,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,29d7bd5826266faec3b0a1e1e0fd98d77e0ae5a04a4ffae8704521c5c4dbe3c7,29d7bd5826266faec3b0a1e1e0fd98d77e0ae5a04a4ffae8704521c5c4dbe3c7,missing
sample-smali,.smali,tests/fixtures/sample.smali,application/x-smali,.smali,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,917eab0fa9bc1a7da71bbaa0338db5e20e66f491867f842279f9dec57207e9af,917eab0fa9bc1a7da71bbaa0338db5e20e66f491867f842279f9dec57207e9af,missing
sample-so,.so,tests/fixtures/sample.so,application/octet-stream,.so,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,0656edaa36a32b4b9ea14e17360429bab1a780d393d1e41f2ae0760b262ec501,0656edaa36a32b4b9ea14e17360429bab1a780d393d1e41f2ae0760b262ec501,missing
sample-sys,.sys,tests/fixtures/sample.sys,application/x-dosexec,.sys,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,ce925d15e945c66a573d5088a983e92cfc78af7ea42047c200ac7ff322b9ac32,missing
sample-tbz2,.tbz2,tests/fixtures/sample.tbz2,application/x-bzip2,.bz2; .tbz2; .tar.bz2,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,1b3b4dceaf4821fb8c8e35aec268430e0bd8e639ca818fe83c890364a20b9ed9,1b3b4dceaf4821fb8c8e35aec268430e0bd8e639ca818fe83c890364a20b9ed9,missing
sample-tga,.tga,tests/fixtures/sample.tga,application/octet-stream,.tga,,excluded,verified,Pillow Image.open TGA,distinctive,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,db40070ea02df58d6aeea9df876dfac88e0a2aced4a830560ad613b3c20c0049,db40070ea02df58d6aeea9df876dfac88e0a2aced4a830560ad613b3c20c0049,complete
sample-tgz,.tgz,tests/fixtures/sample.tgz,application/gzip,.gz; .gzip; .tgz; .tar.gz,,excluded,failed,subtype-structure-check,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3c992f52cbe1c011f1f152cf8d2767cc3afd9940798c559f9bb24d23d12cd51f,3c992f52cbe1c011f1f152cf8d2767cc3afd9940798c559f9bb24d23d12cd51f,missing
sample-tsx,.tsx,tests/fixtures/sample.tsx,application/typescript,.tsx,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,4721e457f162d9a1464cd8c17e64e8c13109b986fd8158aea492025c0db78337,4721e457f162d9a1464cd8c17e64e8c13109b986fd8158aea492025c0db78337,missing
sample-ttc,.ttc,tests/fixtures/sample.ttc,application/octet-stream,.ttc,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,88da53b8b7660e4ee048bdb1cdc90b910f8851479136a5d6809d83ff935262cb,88da53b8b7660e4ee048bdb1cdc90b910f8851479136a5d6809d83ff935262cb,missing
sample-ttf,.ttf,tests/fixtures/sample.ttf,application/x-coff,.ttf,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,03f575d9c825179493a523458fd60ed803a6b32cce99195414cdbd9e0ac32c98,03f575d9c825179493a523458fd60ed803a6b32cce99195414cdbd9e0ac32c98,missing
sample-vcxproj,.vcxproj,tests/fixtures/sample.vcxproj,application/xml,.vcxproj,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,83e0322f6fda261d6f4069d813d3803ca113300a8dc2e2bf6002230b42963826,83e0322f6fda261d6f4069d813d3803ca113300a8dc2e2bf6002230b42963826,missing
sample-vdw,.vdw,tests/fixtures/sample.vdw,application/vnd.openxmlformats-officedocument.wordprocessingml.document,.vdw,,excluded,failed,subtype-structure-check,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,04b20f975424e8748ecbfa2cfb328ca53a35cdd1ef60a5e557a7c64a3499c463,04b20f975424e8748ecbfa2cfb328ca53a35cdd1ef60a5e557a7c64a3499c463,missing
sample-vsd,.vsd,tests/fixtures/sample.vsd,application/octet-stream,.vsd,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,a899fb4496afa7230c378d5be03cf3461990994993110fd2dad3257111081275,missing
sample-vsdm,.vsdm,tests/fixtures/sample.vsdm,application/vnd.openxmlformats-officedocument.wordprocessingml.document,.vsdm,,excluded,failed,subtype-structure-check,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,04b20f975424e8748ecbfa2cfb328ca53a35cdd1ef60a5e557a7c64a3499c463,04b20f975424e8748ecbfa2cfb328ca53a35cdd1ef60a5e557a7c64a3499c463,missing
sample-vsdx,.vsdx,tests/fixtures/sample.vsdx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,.vsdx,,excluded,failed,subtype-structure-check,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,04b20f975424e8748ecbfa2cfb328ca53a35cdd1ef60a5e557a7c64a3499c463,04b20f975424e8748ecbfa2cfb328ca53a35cdd1ef60a5e557a7c64a3499c463,missing
sample-vue,.vue,tests/fixtures/sample.vue,application/javascript,.vue,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,44cf13bcd78956408eb3b93f59f745939a662d619e29024484d4f4cd0190b9b8,44cf13bcd78956408eb3b93f59f745939a662d619e29024484d4f4cd0190b9b8,missing
sample-wma,.wma,tests/fixtures/sample.wma,application/octet-stream,.wma,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,42ad82946c24e921bc092d1cf25ed3c187baff4d3e910493adbd36a77017a582,42ad82946c24e921bc092d1cf25ed3c187baff4d3e910493adbd36a77017a582,missing
sample-wmv,.wmv,tests/fixtures/sample.wmv,application/octet-stream,.wmv,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,42ad82946c24e921bc092d1cf25ed3c187baff4d3e910493adbd36a77017a582,42ad82946c24e921bc092d1cf25ed3c187baff4d3e910493adbd36a77017a582,missing
sample-xar,.xar,tests/fixtures/sample.xar,application/octet-stream,.xar,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,65aadc4f7a30a7ee3ae85b41d33b7c1709550d8b75887abbe668444e22b07db1,65aadc4f7a30a7ee3ae85b41d33b7c1709550d8b75887abbe668444e22b07db1,missing
sample-xht,.xht,tests/fixtures/sample.xht,text/html,.html; .htm; .xhtml; .xht,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,f7b648289110ef5380e2bc3b12abebaa3adac1eda71f119b0ff8890adc659dc8,f7b648289110ef5380e2bc3b12abebaa3adac1eda71f119b0ff8890adc659dc8,missing
sample-xhtml,.xhtml,tests/fixtures/sample.xhtml,text/html,.html; .htm; .xhtml; .xht,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,f7b648289110ef5380e2bc3b12abebaa3adac1eda71f119b0ff8890adc659dc8,f7b648289110ef5380e2bc3b12abebaa3adac1eda71f119b0ff8890adc659dc8,missing
sample-xlsb,.xlsb,tests/fixtures/sample.xlsb,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsb,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,fdefab22f2cc0e46a907c40b819e391e5dea5d7f0ef44392f5960d23a394c60e,fdefab22f2cc0e46a907c40b819e391e5dea5d7f0ef44392f5960d23a394c60e,missing
sample-xlsm,.xlsm,tests/fixtures/sample.xlsm,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx; .xlsm,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,e523f03e302ceb746c48b6b70fb461be4b56879b193032554b8f5cb614f63d95,e523f03e302ceb746c48b6b70fb461be4b56879b193032554b8f5cb614f63d95,missing
sample-xml,.xml,tests/fixtures/sample.xml,text/xml,.xml,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,3f65b9642b32fc69250dc202c6bcd170408a33a8355d569f90aff5b701396667,3f65b9642b32fc69250dc202c6bcd170408a33a8355d569f90aff5b701396667,missing
sample-xpi,.xpi,tests/fixtures/sample.xpi,application/zip,.xpi,,excluded,failed,subtype-structure-check,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,108aca0b5f98621c609264bd6408fdb7961efa5f845149fedac6bbe60dddbeb7,108aca0b5f98621c609264bd6408fdb7961efa5f845149fedac6bbe60dddbeb7,missing
sample-xsd,.xsd,tests/fixtures/sample.xsd,text/xml,.xsd,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,4ccff2f5f31a8549dc22bd3cab8136ec122cd8b41d823e9369f7c7d6f076d1d9,4ccff2f5f31a8549dc22bd3cab8136ec122cd8b41d823e9369f7c7d6f076d1d9,missing
sample-xz,.xz,tests/fixtures/sample.xz,application/x-xz,.xz,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,d53daa27c629e76f30cc51e2b5c9981eabdb8d6a9a3d213bd826c5014899695d,d53daa27c629e76f30cc51e2b5c9981eabdb8d6a9a3d213bd826c5014899695d,missing
sample-z,.z,tests/fixtures/sample.z,application/octet-stream,.z,,excluded,needs_review,pending,,generated:scripts.generators; tier=exact-byte,exact-byte,SHA256 match,not-executed,not-applicable,excluded,f62fb79acb993e9f336cc846bbd4de8882a5197b56dae5aca85f4208040da493,f62fb79acb993e9f336cc846bbd4de8882a5197b56dae5aca85f4208040da493,missing
